iter	Passed	Remaining
3228	24528	51433
3229	24534	51424
3230	24541	51415
3231	24546	51400
3232	24552	51390
3233	24559	51381
3234	24565	51371
3235	24571	51360
3236	24578	51350
3237	24584	51340
3238	24590	51330
3239	24597	51320
3240	24603	51310
3241	24610	51301
3242	24617	51292
3243	24624	51283
3244	24631	51273
3245	24637	51264
3246	24643	51253
3247	24649	51242
3248	24655	51231
3249	24662	51222
3250	24668	51211
3251	24675	51202
3252	24681	51192
3253	24688	51182
3254	24694	51171
3255	24701	51163
3256	24707	51153
3257	24711	51137
3258	24717	51126
3259	24724	51116
3260	24730	51106
3261	24733	51088
3262	24739	51078
3263	24746	51068
3264	24753	51060
3265	24760	51051
3266	24767	51043
3267	24777	51040
3268	24784	51031
3269	24793	51026
3270	24799	51017
3271	24806	51008
3272	24813	50999
3273	24820	50990
3274	24827	50981
3275	24834	50971
3276	24841	50965
3277	24849	50956
3278	24855	50946
3279	24862	50937
3280	24868	50927
3281	24875	50917
3282	24882	50909
3283	24890	50903
3284	24898	50895
3285	24905	50887
3286	24911	50877
3287	24919	50868
3288	24926	50860
3289	24933	50852
3290	24940	50843
3291	24947	50834
3292	24954	50825
3293	24961	50817
3294	24968	50808
3295	24975	50799
3296	24983	50792
3297	24992	50788
3298	24999	50779
3299	25003	50765
3300	25011	50757
3301	25017	50747
3302	25025	50740
3303	25033	50734
3304	25039	50723
3305	25046	50713
3306	25052	50703
3307	25060	50697
3308	25067	50688
3309	25075	50681
3310	25083	50675
3311	25091	50668
3312	25098	50658
3313	25106	50651
3314	25113	50643
3315	25120	50634
3316	25127	50626
3317	25134	50617
3318	25141	50608
3319	25148	50600
3320	25155	50592
3321	25162	50582
3322	25169	50573
3323	25176	50564
3324	25182	50554
3325	25190	50547
3326	25198	50540
3327	25206	50533
3328	25210	50520
3329	25217	50511
3330	25224	50502
3331	25232	50495
3332	25240	50487
3333	25247	50479
3334	25255	50472
3335	25262	50464
3336	25270	50456
3337	25278	50450
3338	25286	50444
3339	25294	50437
3340	25302	50430
3341	25309	50422
3342	25316	50413
3343	25323	50404
3344	25330	50395
3345	25336	50385
3346	25343	50376
3347	25350	50367
3348	25357	50358
3349	25363	50349
3350	25371	50340
3351	25377	50330
3352	25384	50322
3353	25391	50313
3354	25398	50304
3355	25405	50296
3356	25412	50287
3357	25419	50279
3358	25426	50270
3359	25433	50261
3360	25440	50252
3361	25447	50244
3362	25455	50236
3363	25462	50227
3364	25469	50220
3365	25477	50212
3366	25484	50204
3367	25491	50196
3368	25499	50188
3369	25506	50180
3370	25512	50170
3371	25519	50161
3372	25525	50151
3373	25533	50143
3374	25541	50136
3375	25548	50127
3376	25554	50118
3377	25561	50108
3378	25568	50099
3379	25574	50089
3380	25581	50081
3381	25588	50072
3382	25595	50063
3383	25602	50055
3384	25609	50046
3385	25616	50037
3386	25622	50027
3387	25630	50019
3388	25636	50010
3389	25643	50001
3390	25650	49992
3391	25657	49982
3392	25663	49973
3393	25670	49963
3394	25677	49954
3395	25684	49946
3396	25690	49936
3397	25697	49927
3398	25704	49918
3399	25710	49909
3400	25718	49901
3401	25725	49892
3402	25731	49883
3403	25738	49873
3404	25744	49863
3405	25751	49855
3406	25758	49845
3407	25766	49838
3408	25773	49830
3409	25779	49820
3410	25786	49810
3411	25792	49801
3412	25799	49793
3413	25806	49783
3414	25813	49774
3415	25820	49766
3416	25827	49758
3417	25834	49749
3418	25841	49741
3419	25847	49730
3420	25855	49722
3421	25861	49713
3422	25868	49704
3423	25875	49696
3424	25882	49687
3425	25889	49678
3426	25896	49668
3427	25904	49662
3428	25911	49654
3429	25918	49646
3430	25926	49638
3431	25932	49628
3432	25940	49621
3433	25947	49612
3434	25954	49603
3435	25963	49599
3436	25970	49590
3437	25978	49583
3438	25985	49574
3439	25992	49566
3440	25999	49557
3441	26006	49549
3442	26013	49541
3443	26019	49531
3444	26026	49522
3445	26033	49512
3446	26039	49503
3447	26046	49494
3448	26053	49485
3449	26059	49476
3450	26066	49466
3451	26073	49458
3452	26081	49450
3453	26087	49440
3454	26095	49433
3455	26102	49425
3456	26109	49417
3457	26116	49407
3458	26122	49398
3459	26129	49390
3460	26137	49382
3461	26144	49374
3462	26151	49365
3463	26158	49356
3464	26164	49346
3465	26171	49337
3466	26178	49328
3467	26185	49320
3468	26191	49309
3469	26198	49300
3470	26205	49292
3471	26211	49283
3472	26218	49274
3473	26225	49265
3474	26232	49257
3475	26239	49248
3476	26247	49240
3477	26254	49233
3478	26263	49227
3479	26269	49218
3480	26277	49211
3481	26285	49203
3482	26292	49195
3483	26299	49187
3484	26306	49179
3485	26313	49170
3486	26321	49163
3487	26329	49156
3488	26338	49150
3489	26344	49141
3490	26350	49131
3491	26357	49122
3492	26365	49114
3493	26371	49105
3494	26378	49096
3495	26385	49087
3496	26392	49079
3497	26399	49070
3498	26405	49060
3499	26412	49051
3500	26418	49041
3501	26421	49026
3502	26427	49015
3503	26434	49005
3504	26440	48996
3505	26447	48987
3506	26453	48977
3507	26460	48968
3508	26467	48959
3509	26474	48950
3510	26480	48941
3511	26487	48933
3512	26494	48924
3513	26502	48916
3514	26508	48906
3515	26515	48898
3516	26521	48888
3517	26528	48880
3518	26535	48870
3519	26541	48860
3520	26548	48852
3521	26555	48843
3522	26562	48835
3523	26569	48825
3524	26576	48817
3525	26582	48808
3526	26589	48799
3527	26596	48790
3528	26603	48781
3529	26610	48773
3530	26616	48763
3531	26623	48754
3532	26630	48746
3533	26638	48738
3534	26644	48729
3535	26651	48720
3536	26657	48710
3537	26664	48700
3538	26670	48690
3539	26677	48682
3540	26683	48671
3541	26689	48661
3542	26695	48651
3543	26702	48642
3544	26708	48632
3545	26715	48624
3546	26722	48615
3547	26730	48609
3548	26738	48603
3549	26746	48595
3550	26754	48588
3551	26762	48582
3552	26770	48575
3553	26777	48567
3554	26784	48559
3555	26791	48549
3556	26798	48542
3557	26805	48533
3558	26813	48525
3559	26820	48518
3560	26829	48512
3561	26836	48504
3562	26845	48499
3563	26854	48495
3564	26863	48490
3565	26873	48487
3566	26882	48481
3567	26892	48479
3568	26901	48473
3569	26911	48470
3570	26919	48463
3571	26927	48456
3572	26935	48451
3573	26946	48449
3574	26954	48443
3575	26964	48438
3576	26974	48437
3577	26983	48431
3578	26992	48426
3579	27005	48429
3580	27039	48468
3581	27057	48479
3582	27071	48483
3583	27082	48483
3584	27093	48480
3585	27101	48475
3586	27111	48470
3587	27120	48465
3588	27127	48457
3589	27135	48451
3590	27143	48443
3591	27149	48433
3592	27155	48422
3593	27162	48414
3594	27171	48409
3595	27177	48400
3596	27185	48392
3597	27192	48384
3598	27200	48377
3599	27208	48370
3600	27216	48363
3601	27226	48359
3602	27233	48352
3603	27242	48346
3604	27251	48342
3605	27262	48340
3606	27270	48334
3607	27282	48333
3608	27289	48326
3609	27298	48321
3610	27307	48315
3611	27315	48308
3612	27322	48300
3613	27330	48293
3614	27337	48285
3615	27345	48278
3616	27355	48275
3617	27363	48268
3618	27370	48259
3619	27377	48250
3620	27385	48243
3621	27392	48235
3622	27399	48227
3623	27406	48218
3624	27413	48209
3625	27420	48201
3626	27427	48192
3627	27433	48183
3628	27440	48173
3629	27447	48164
3630	27454	48157
3631	27461	48148
3632	27468	48140
3633	27475	48131
3634	27482	48122
3635	27489	48114
3636	27496	48106
3637	27504	48098
3638	27511	48090
3639	27518	48082
3640	27526	48074
3641	27533	48067
3642	27540	48058
3643	27547	48048
3644	27554	48040
3645	27561	48032
3646	27569	48024
3647	27572	48009
3648	27580	48004
3649	27591	48001
3650	27600	47996
3651	27608	47989
3652	27615	47981
3653	27622	47973
3654	27630	47965
3655	27637	47957
3656	27642	47945
3657	27648	47934
3658	27654	47924
3659	27662	47917
3660	27669	47909
3661	27677	47902
3662	27683	47893
3663	27692	47887
3664	27700	47881
3665	27711	47879
3666	27724	47880
3667	27733	47875
3668	27748	47881
3669	27761	47883
3670	27775	47886
3671	27784	47881
3672	27793	47875
3673	27801	47869
3674	27808	47860
3675	27815	47852
3676	27822	47843
3677	27829	47835
3678	27835	47825
3679	27844	47820
3680	27852	47812
3681	27859	47803
3682	27870	47802
3683	27879	47797
3684	27889	47795
3685	27898	47789
3686	27905	47780
3687	27913	47774
3688	27922	47767
3689	27929	47760
3690	27936	47752
3691	27943	47743
3692	27951	47735
3693	27958	47728
3694	27970	47728
3695	27981	47725
3696	27995	47729
3697	28007	47730
3698	28019	47729
3699	28030	47726
3700	28041	47725
3701	28049	47718
3702	28057	47711
3703	28067	47708
3704	28076	47703
3705	28089	47704
3706	28104	47710
3707	28117	47710
3708	28131	47714
3709	28146	47720
3710	28167	47735
3711	28189	47752
3712	28205	47757
3713	28219	47761
3714	28232	47763
3715	28245	47764
3716	28256	47763
3717	28269	47763
3718	28279	47761
3719	28290	47758
3720	28299	47754
3721	28311	47753
3722	28320	47748
3723	28329	47743
3724	28342	47744
3725	28361	47756
3726	28373	47755
3727	28381	47749
3728	28392	47746
3729	28402	47744
3730	28412	47739
3731	28420	47733
3732	28430	47728
3733	28439	47723
3734	28447	47716
3735	28455	47709
3736	28464	47704
3737	28474	47701
3738	28483	47695
3739	28491	47688
3740	28499	47681
3741	28506	47674
3742	28514	47665
3743	28521	47657
3744	28524	47642
3745	28532	47634
3746	28539	47626
3747	28546	47617
3748	28552	47608
3749	28560	47600
3750	28566	47591
3751	28574	47583
3752	28579	47571
3753	28586	47562
3754	28590	47548
3755	28597	47540
3756	28603	47530
3757	28610	47522
3758	28617	47513
3759	28624	47504
3760	28631	47496
3761	28638	47487
3762	28646	47479
3763	28652	47470
3764	28659	47461
3765	28666	47452
3766	28673	47443
3767	28680	47435
3768	28688	47427
3769	28695	47419
3770	28701	47409
3771	28707	47399
3772	28715	47391
3773	28723	47385
3774	28732	47380
3775	28742	47376
3776	28751	47371
3777	28760	47366
3778	28769	47360
3779	28777	47352
3780	28784	47345
3781	28791	47336
3782	28799	47328
3783	28805	47319
3784	28813	47311
3785	28820	47302
3786	28826	47293
3787	28833	47284
3788	28840	47276
3789	28847	47267
3790	28854	47259
3791	28860	47249
3792	28867	47240
3793	28874	47230
3794	28880	47221
3795	28887	47212
3796	28895	47205
3797	28902	47197
3798	28908	47187
3799	28915	47178
3800	28922	47168
3801	28928	47158
3802	28934	47149
3803	28941	47139
3804	28947	47130
3805	28953	47120
3806	28960	47111
3807	28967	47102
3808	28974	47093
3809	28981	47085
3810	28988	47076
3811	28995	47068
3812	29001	47058
3813	29008	47049
3814	29015	47040
3815	29021	47031
3816	29028	47022
3817	29035	47013
3818	29043	47006
3819	29050	46998
3820	29054	46983
3821	29060	46974
3822	29067	46965
3823	29074	46957
3824	29081	46948
3825	29088	46939
3826	29094	46930
3827	29101	46921
3828	29108	46912
3829	29116	46906
3830	29123	46897
3831	29130	46888
3832	29137	46879
3833	29144	46871
3834	29150	46861
3835	29156	46851
3836	29163	46842
3837	29170	46834
3838	29177	46825
3839	29183	46815
3840	29190	46806
3841	29198	46798
3842	29204	46790
3843	29211	46780
3844	29218	46771
3845	29224	46763
3846	29231	46754
3847	29239	46746
3848	29246	46737
3849	29253	46729
3850	29260	46721
3851	29267	46712
3852	29274	46703
3853	29280	46694
3854	29288	46687
3855	29295	46678
3856	29302	46670
3857	29310	46662
3858	29317	46654
3859	29324	46645
3860	29331	46637
3861	29340	46632
3862	29348	46624
3863	29355	46617
3864	29363	46609
3865	29370	46601
3866	29378	46593
3867	29384	46584
3868	29392	46576
3869	29399	46568
3870	29407	46560
3871	29413	46551
3872	29420	46542
3873	29428	46535
3874	29435	46526
3875	29442	46518
3876	29449	46510
3877	29457	46502
3878	29463	46493
3879	29470	46484
3880	29477	46476
3881	29484	46467
3882	29491	46458
3883	29497	46448
3884	29503	46439
3885	29511	46431
3886	29519	46423
3887	29526	46415
3888	29532	46406
3889	29540	46398
3890	29546	46389
3891	29554	46381
3892	29561	46373
3893	29568	46364
3894	29574	46354
3895	29580	46345
3896	29587	46336
3897	29594	46327
3898	29600	46317
3899	29607	46308
3900	29613	46299
3901	29619	46289
3902	29626	46280
3903	29633	46271
3904	29639	46262
3905	29647	46254
3906	29653	46245
3907	29660	46235
3908	29666	46225
3909	29672	46215
3910	29679	46207
3911	29685	46198
3912	29693	46190
3913	29700	46182
3914	29708	46175
3915	29717	46170
3916	29726	46164
3917	29734	46156
3918	29742	46151
3919	29749	46141
3920	29757	46135
3921	29764	46127
3922	29771	46118
3923	29778	46109
3924	29785	46101
3925	29794	46095
3926	29801	46087
3927	29808	46078
3928	29817	46072
3929	29823	46064
3930	29832	46058
3931	29840	46051
3932	29849	46045
3933	29856	46037
3934	29864	46030
3935	29874	46026
3936	29881	46017
3937	29887	46007
3938	29894	45999
3939	29901	45989
3940	29907	45980
3941	29914	45971
3942	29921	45963
3943	29927	45953
3944	29934	45945
3945	29940	45935
3946	29948	45928
3947	29956	45920
3948	29963	45912
3949	29969	45903
3950	29977	45895
3951	29984	45886
3952	29991	45879
3953	29999	45871
3954	30005	45861
3955	30012	45852
3956	30018	45843
3957	30025	45834
3958	30032	45825
3959	30038	45816
3960	30045	45807
3961	30052	45799
3962	30059	45790
3963	30065	45781
3964	30073	45773
3965	30080	45764
3966	30087	45756
3967	30094	45748
3968	30101	45739
3969	30108	45730
3970	30114	45722
3971	30121	45712
3972	30127	45703
3973	30134	45695
3974	30141	45685
3975	30147	45676
3976	30154	45667
3977	30160	45658
3978	30166	45648
3979	30173	45639
3980	30180	45630
3981	30186	45621
3982	30192	45611
3983	30199	45603
3984	30206	45593
3985	30213	45585
3986	30220	45576
3987	30226	45566
3988	30232	45557
3989	30239	45548
3990	30244	45537
3991	30251	45528
3992	30257	45519
3993	30264	45510
3994	30270	45500
3995	30277	45491
3996	30283	45482
3997	30290	45473
3998	30297	45464
3999	30304	45456
4000	30310	45446
4001	30317	45437
4002	30323	45428
4003	30330	45420
4004	30337	45411
4005	30343	45402
4006	30350	45392
4007	30357	45384
4008	30363	45374
4009	30369	45365
4010	30376	45357
4011	30383	45348
4012	30390	45339
4013	30397	45330
4014	30405	45323
4015	30410	45312
4016	30416	45303
4017	30422	45292
4018	30428	45283
4019	30435	45274
4020	30443	45267
4021	30451	45261
4022	30460	45254
4023	30468	45248
4024	30475	45240
4025	30483	45233
4026	30492	45227
4027	30498	45218
4028	30506	45210
4029	30513	45203
4030	30522	45196
4031	30531	45190
4032	30539	45183
4033	30546	45176
4034	30554	45169
4035	30562	45162
4036	30572	45158
4037	30579	45150
4038	30587	45142
4039	30595	45135
4040	30603	45128
4041	30611	45122
4042	30618	45113
4043	30624	45104
4044	30631	45096
4045	30638	45087
4046	30645	45078
4047	30653	45071
4048	30661	45063
4049	30668	45055
4050	30674	45047
4051	30682	45038
4052	30690	45031
4053	30697	45024
4054	30706	45017
4055	30713	45009
4056	30720	45001
4057	30726	44992
4058	30733	44983
4059	30740	44974
4060	30747	44966
4061	30755	44959
4062	30762	44951
4063	30769	44943
4064	30776	44933
4065	30783	44925
4066	30789	44916
4067	30796	44907
4068	30802	44897
4069	30808	44888
4070	30815	44879
4071	30822	44870
4072	30829	44862
4073	30835	44853
4074	30842	44844
4075	30849	44835
4076	30855	44826
4077	30864	44820
4078	30873	44815
4079	30881	44807
4080	30887	44799
4081	30893	44789
4082	30900	44780
4083	30907	44771
4084	30914	44763
4085	30921	44755
4086	30928	44747
4087	30935	44739
4088	30942	44730
4089	30949	44721
4090	30956	44712
4091	30963	44704
4092	30970	44696
4093	30977	44687
4094	30984	44679
4095	30990	44670
4096	30998	44663
4097	31005	44654
4098	31012	44646
4099	31019	44637
4100	31026	44629
4101	31032	44620
4102	31039	44611
4103	31046	44602
4104	31053	44594
4105	31078	44611
4106	31085	44603
4107	31093	44596
4108	31101	44589
4109	31108	44581
4110	31116	44574
4111	31124	44567
4112	31132	44559
4113	31139	44551
4114	31147	44544
4115	31153	44535
4116	31161	44527
4117	31168	44520
4118	31177	44514
4119	31185	44507
4120	31192	44499
4121	31199	44490
4122	31206	44482
4123	31212	44472
4124	31220	44465
4125	31226	44455
4126	31233	44447
4127	31240	44438
4128	31247	44430
4129	31253	44421
4130	31260	44412
4131	31267	44403
4132	31274	44395
4133	31280	44386
4134	31287	44377
4135	31293	44368
4136	31300	44359
4137	31307	44351
4138	31314	44342
4139	31321	44333
4140	31328	44325
4141	31331	44311
4142	31337	44302
4143	31344	44293
4144	31350	44284
4145	31357	44276
4146	31364	44267
4147	31371	44258
4148	31378	44250
4149	31385	44242
4150	31393	44234
4151	31400	44226
4152	31407	44219
4153	31415	44211
4154	31422	44202
4155	31430	44195
4156	31436	44187
4157	31444	44179
4158	31451	44171
4159	31459	44164
4160	31467	44157
4161	31474	44149
4162	31481	44140
4163	31489	44133
4164	31496	44125
4165	31501	44114
4166	31509	44106
4167	31516	44099
4168	31524	44091
4169	31531	44084
4170	31538	44075
4171	31547	44069
4172	31554	44061
4173	31561	44053
4174	31569	44045
4175	31575	44036
4176	31583	44029
4177	31591	44022
4178	31598	44014
4179	31606	44007
4180	31611	43995
4181	31618	43988
4182	31627	43981
4183	31634	43974
4184	31642	43966
4185	31649	43957
4186	31653	43946
4187	31660	43937
4188	31668	43931
4189	31676	43924
4190	31684	43916
4191	31692	43909
4192	31698	43900
4193	31708	43895
4194	31715	43887
4195	31721	43878
4196	31730	43872
4197	31738	43865
4198	31746	43857
4199	31753	43850
4200	31760	43841
4201	31763	43827
4202	31769	43818
4203	31775	43808
4204	31782	43800
4205	31789	43791
4206	31795	43782
4207	31803	43774
4208	31810	43766
4209	31816	43757
4210	31823	43748
4211	31830	43740
4212	31836	43730
4213	31843	43722
4214	31850	43713
4215	31857	43705
4216	31863	43696
4217	31870	43688
4218	31877	43679
4219	31884	43671
4220	31891	43663
4221	31898	43654
4222	31906	43646
4223	31912	43638
4224	31919	43630
4225	31927	43622
4226	31933	43613
4227	31940	43604
4228	31947	43596
4229	31953	43587
4230	31961	43580
4231	31968	43571
4232	31972	43558
4233	31979	43551
4234	31986	43542
4235	31993	43534
4236	32000	43526
4237	32008	43518
4238	32015	43510
4239	32022	43502
4240	32029	43494
4241	32036	43485
4242	32044	43478
4243	32051	43471
4244	32058	43462
4245	32065	43454
4246	32072	43444
4247	32079	43437
4248	32085	43428
4249	32092	43419
4250	32099	43410
4251	32106	43402
4252	32114	43395
4253	32121	43387
4254	32128	43379
4255	32136	43371
4256	32142	43363
4257	32149	43354
4258	32157	43347
4259	32164	43339
4260	32171	43331
4261	32178	43322
4262	32186	43315
4263	32193	43306
4264	32200	43298
4265	32207	43290
4266	32215	43283
4267	32222	43275
4268	32229	43267
4269	32236	43259
4270	32243	43251
4271	32250	43242
4272	32258	43234
4273	32265	43227
4274	32272	43218
4275	32279	43210
4276	32288	43204
4277	32295	43196
4278	32302	43188
4279	32310	43181
4280	32317	43173
4281	32324	43164
4282	32332	43157
4283	32338	43148
4284	32345	43140
4285	32353	43132
4286	32360	43124
4287	32365	43113
4288	32372	43106
4289	32379	43097
4290	32386	43088
4291	32393	43081
4292	32401	43073
4293	32408	43065
4294	32415	43057
4295	32423	43049
4296	32430	43042
4297	32438	43035
4298	32446	43027
4299	32453	43020
4300	32461	43012
4301	32469	43005
4302	32477	42998
4303	32483	42988
4304	32487	42976
4305	32493	42967
4306	32501	42960
4307	32509	42952
4308	32515	42944
4309	32522	42935
4310	32529	42927
4311	32536	42919
4312	32544	42912
4313	32552	42904
4314	32558	42895
4315	32564	42886
4316	32571	42877
4317	32578	42869
4318	32585	42860
4319	32592	42852
4320	32598	42844
4321	32605	42835
4322	32612	42827
4323	32620	42819
4324	32627	42811
4325	32634	42803
4326	32642	42796
4327	32649	42787
4328	32657	42781
4329	32667	42776
4330	32676	42771
4331	32685	42765
4332	32694	42760
4333	32707	42759
4334	32721	42760
4335	32732	42757
4336	32740	42751
4337	32754	42751
4338	32765	42748
4339	32776	42745
4340	32790	42746
4341	32802	42744
4342	32813	42741
4343	32823	42736
4344	32834	42733
4345	32844	42729
4346	32852	42722
4347	32862	42717
4348	32873	42714
4349	32884	42711
4350	32893	42706
4351	32904	42702
4352	32912	42696
4353	32920	42689
4354	32930	42684
4355	32940	42680
4356	32950	42676
4357	32959	42670
4358	32968	42664
4359	32979	42661
4360	32992	42660
4361	33006	42661
4362	33015	42655
4363	33028	42655
4364	33039	42651
4365	33050	42649
4366	33061	42646
4367	33076	42647
4368	33085	42642
4369	33094	42636
4370	33106	42634
4371	33120	42634
4372	33129	42629
4373	33138	42623
4374	33148	42619
4375	33158	42615
4376	33169	42611
4377	33180	42608
4378	33183	42594
4379	33192	42589
4380	33202	42584
4381	33211	42579
4382	33220	42574
4383	33230	42568
4384	33237	42561
4385	33248	42557
4386	33257	42551
4387	33264	42543
4388	33273	42537
4389	33282	42531
4390	33290	42524
4391	33300	42520
4392	33309	42514
4393	33317	42506
4394	33326	42501
4395	33336	42497
4396	33343	42488
4397	33352	42482
4398	33360	42475
4399	33370	42471
4400	33373	42457
4401	33380	42450
4402	33389	42443
4403	33396	42435
4404	33403	42427
4405	33412	42421
4406	33421	42415
4407	33429	42408
4408	33437	42402
4409	33446	42396
4410	33456	42390
4411	33466	42387
4412	33474	42379
4413	33482	42372
4414	33490	42365
4415	33498	42358
4416	33507	42352
4417	33515	42345
4418	33523	42338
4419	33531	42331
4420	33538	42323
4421	33547	42317
4422	33555	42310
4423	33563	42303
4424	33571	42296
4425	33581	42291
4426	33589	42285
4427	33599	42279
4428	33610	42277
4429	33619	42271
4430	33629	42266
4431	33637	42259
4432	33647	42254
4433	33658	42251
4434	33670	42249
4435	33679	42243
4436	33691	42240
4437	33700	42235
4438	33710	42231
4439	33717	42223
4440	33726	42216
4441	33737	42213
4442	33748	42210
4443	33758	42205
4444	33768	42200
4445	33778	42196
4446	33787	42190
4447	33797	42185
4448	33806	42180
4449	33816	42175
4450	33828	42173
4451	33837	42167
4452	33846	42161
4453	33855	42156
4454	33865	42150
4455	33872	42142
4456	33879	42134
4457	33886	42126
4458	33893	42118
4459	33901	42111
4460	33909	42103
4461	33916	42095
4462	33923	42087
4463	33930	42078
4464	33938	42071
4465	33945	42063
4466	33952	42055
4467	33962	42049
4468	33968	42040
4469	33977	42034
4470	33986	42028
4471	33993	42020
4472	34001	42013
4473	34009	42006
4474	34016	41998
4475	34023	41989
4476	34030	41981
4477	34037	41973
4478	34044	41965
4479	34052	41957
4480	34059	41949
4481	34066	41940
4482	34073	41931
4483	34079	41922
4484	34085	41913
4485	34092	41905
4486	34099	41896
4487	34106	41887
4488	34113	41880
4489	34121	41873
4490	34128	41864
4491	34135	41855
4492	34141	41847
4493	34148	41838
4494	34154	41829
4495	34161	41820
4496	34168	41811
4497	34175	41803
4498	34182	41795
4499	34189	41787
4500	34197	41780
4501	34205	41773
4502	34213	41765
4503	34220	41757
4504	34227	41749
4505	34235	41741
4506	34243	41734
4507	34251	41727
4508	34259	41721
4509	34267	41713
4510	34275	41706
4511	34283	41699
4512	34291	41691
4513	34301	41687
4514	34308	41679
4515	34315	41670
4516	34321	41661
4517	34329	41654
4518	34336	41645
4519	34342	41636
4520	34349	41628
4521	34357	41621
4522	34364	41613
4523	34371	41604
4524	34379	41597
4525	34387	41589
4526	34393	41581
4527	34401	41574
4528	34409	41565
4529	34418	41560
4530	34425	41552
4531	34431	41542
4532	34437	41533
4533	34444	41524
4534	34451	41516
4535	34459	41509
4536	34467	41502
4537	34476	41495
4538	34482	41487
4539	34490	41479
4540	34498	41472
4541	34505	41463
4542	34511	41454
4543	34518	41446
4544	34527	41440
4545	34536	41434
4546	34557	41443
4547	34565	41436
4548	34574	41430
4549	34583	41423
4550	34590	41415
4551	34597	41407
4552	34604	41399
4553	34611	41391
4554	34618	41383
4555	34625	41374
4556	34633	41366
4557	34640	41359
4558	34647	41350
4559	34655	41343
4560	34662	41335
4561	34669	41326
4562	34676	41318
4563	34683	41310
4564	34691	41302
4565	34698	41294
4566	34705	41286
4567	34712	41277
4568	34718	41269
4569	34725	41260
4570	34732	41252
4571	34740	41244
4572	34746	41235
4573	34754	41228
4574	34761	41219
4575	34768	41211
4576	34775	41203
4577	34782	41194
4578	34789	41186
4579	34797	41179
4580	34805	41172
4581	34812	41164
4582	34820	41156
4583	34827	41148
4584	34834	41140
4585	34840	41131
4586	34847	41122
4587	34855	41115
4588	34861	41106
4589	34868	41097
4590	34874	41088
4591	34881	41079
4592	34888	41071
4593	34895	41063
4594	34903	41055
4595	34910	41048
4596	34919	41041
4597	34926	41033
4598	34932	41024
4599	34939	41015
4600	34946	41007
4601	34953	40999
4602	34960	40990
4603	34967	40982
4604	34970	40969
4605	34978	40962
4606	34985	40954
4607	34991	40945
4608	34998	40936
4609	35005	40928
4610	35013	40920
4611	35020	40913
4612	35027	40904
4613	35034	40896
4614	35041	40888
4615	35048	40879
4616	35055	40870
4617	35062	40863
4618	35070	40855
4619	35077	40847
4620	35085	40840
4621	35093	40833
4622	35100	40825
4623	35107	40816
4624	35114	40808
4625	35122	40801
4626	35130	40794
4627	35138	40787
4628	35145	40779
4629	35152	40770
4630	35158	40761
4631	35166	40754
4632	35174	40746
4633	35181	40738
4634	35187	40729
4635	35194	40721
4636	35202	40713
4637	35206	40702
4638	35212	40692
4639	35221	40686
4640	35229	40680
4641	35237	40672
4642	35244	40664
4643	35251	40655
4644	35258	40648
4645	35266	40640
4646	35274	40633
4647	35284	40628
4648	35291	40621
4649	35300	40614
4650	35309	40608
4651	35318	40602
4652	35325	40594
4653	35332	40586
4654	35340	40578
4655	35348	40571
4656	35355	40564
4657	35364	40557
4658	35372	40550
4659	35379	40542
4660	35387	40534
4661	35394	40526
4662	35401	40518
4663	35408	40509
4664	35415	40501
4665	35422	40493
4666	35429	40485
4667	35436	40476
4668	35443	40468
4669	35450	40460
4670	35458	40453
4671	35466	40446
4672	35473	40437
4673	35480	40429
4674	35487	40421
4675	35494	40413
4676	35501	40405
4677	35508	40397
4678	35515	40388
4679	35522	40379
4680	35529	40372
4681	35535	40362
4682	35542	40353
4683	35548	40344
4684	35555	40337
4685	35562	40328
4686	35569	40320
4687	35576	40312
4688	35585	40306
4689	35593	40299
4690	35600	40290
4691	35608	40283
4692	35616	40275
4693	35623	40268
4694	35631	40260
4695	35638	40252
4696	35645	40244
4697	35653	40237
4698	35661	40230
4699	35668	40221
4700	35675	40213
4701	35682	40205
4702	35686	40193
4703	35692	40184
4704	35699	40175
4705	35706	40167
4706	35712	40158
4707	35719	40150
4708	35726	40142
4709	35734	40134
4710	35741	40126
4711	35747	40117
4712	35755	40109
4713	35763	40102
4714	35770	40095
4715	35778	40087
4716	35784	40078
4717	35791	40070
4718	35799	40062
4719	35806	40054
4720	35812	40045
4721	35820	40037
4722	35826	40028
4723	35833	40020
4724	35840	40012
4725	35847	40004
4726	35854	39996
4727	35861	39988
4728	35869	39980
4729	35876	39972
4730	35884	39964
4731	35891	39956
4732	35898	39949
4733	35905	39940
4734	35912	39932
4735	35919	39924
4736	35926	39915
4737	35932	39906
4738	35939	39898
4739	35946	39890
4740	35953	39882
4741	35960	39873
4742	35968	39866
4743	35971	39853
4744	35977	39844
4745	35985	39837
4746	35992	39829
4747	36000	39821
4748	36007	39814
4749	36014	39805
4750	36021	39797
4751	36029	39790
4752	36036	39782
4753	36044	39774
4754	36051	39766
4755	36059	39759
4756	36067	39752
4757	36074	39743
4758	36082	39736
4759	36090	39729
4760	36100	39724
4761	36107	39716
4762	36114	39708
4763	36122	39701
4764	36128	39692
4765	36134	39683
4766	36142	39675
4767	36149	39667
4768	36156	39659
4769	36163	39651
4770	36174	39647
4771	36181	39639
4772	36190	39632
4773	36196	39623
4774	36204	39616
4775	36210	39607
4776	36217	39598
4777	36224	39590
4778	36231	39582
4779	36238	39574
4780	36245	39566
4781	36252	39557
