iter	RMSE
3225	67542.66723
3226	67539.52759
3227	67536.17101
3228	67533.02645
3229	67529.91729
3230	67526.67383
3231	67523.38982
3232	67520.04555
3233	67516.53387
3234	67513.39098
3235	67510.00344
3236	67506.86858
3237	67503.96023
3238	67500.53782
3239	67497.55608
3240	67494.19502
3241	67491.23106
3242	67488.2919
3243	67485.04821
3244	67481.57326
3245	67478.18182
3246	67474.4969
3247	67471.73942
3248	67468.6317
3249	67465.23713
3250	67462.13393
3251	67458.51429
3252	67455.21128
3253	67451.90006
3254	67448.75702
3255	67445.46786
3256	67441.9392
3257	67438.89512
3258	67435.45839
3259	67432.21814
3260	67428.68466
3261	67426.0354
3262	67422.73332
3263	67419.59986
3264	67416.49882
3265	67413.33939
3266	67410.00296
3267	67406.65835
3268	67403.32812
3269	67400.04098
3270	67396.96796
3271	67393.72742
3272	67390.73115
3273	67387.6684
3274	67384.02627
3275	67380.88834
3276	67377.48507
3277	67373.92331
3278	67370.52261
3279	67367.44943
3280	67364.25755
3281	67360.87877
3282	67357.45368
3283	67354.00316
3284	67350.99844
3285	67347.66855
3286	67344.27133
3287	67341.0249
3288	67337.98168
3289	67334.67063
3290	67331.57549
3291	67328.24243
3292	67325.2109
3293	67321.768
3294	67318.60353
3295	67315.39343
3296	67312.09163
3297	67308.75492
3298	67305.62853
3299	67302.4715
3300	67299.029
3301	67295.95466
3302	67292.44296
3303	67289.32527
3304	67286.40646
3305	67282.97223
3306	67279.80646
3307	67276.68906
3308	67273.43602
3309	67269.90355
3310	67266.88739
3311	67263.6603
3312	67260.40131
3313	67257.19555
3314	67253.80819
3315	67250.47375
3316	67247.49871
3317	67244.53403
3318	67241.22395
3319	67238.32294
3320	67234.96155
3321	67232.0046
3322	67228.6916
3323	67225.92399
3324	67223.08737
3325	67219.69591
3326	67216.62277
3327	67213.18252
3328	67209.92849
3329	67206.9713
3330	67203.65341
3331	67200.54658
3332	67197.35356
3333	67194.15775
3334	67191.33473
3335	67187.97412
3336	67184.81345
3337	67181.56384
3338	67178.17604
3339	67175.52573
3340	67172.26981
3341	67169.21865
3342	67166.12256
3343	67162.83901
3344	67159.58457
3345	67156.23953
3346	67153.02629
3347	67149.89232
3348	67146.64633
3349	67143.43745
3350	67140.2253
3351	67137.09609
3352	67134.2628
3353	67130.75812
3354	67127.68843
3355	67124.41799
3356	67121.27865
3357	67118.00536
3358	67114.7841
3359	67111.52242
3360	67108.65884
3361	67105.23345
3362	67101.92743
3363	67098.55125
3364	67095.29105
3365	67091.97721
3366	67088.37273
3367	67085.05968
3368	67081.8599
3369	67078.68247
3370	67075.53014
3371	67072.14919
3372	67068.79008
3373	67065.77363
3374	67062.5444
3375	67059.38295
3376	67056.64871
3377	67053.23779
3378	67050.18049
3379	67046.93163
3380	67043.90968
3381	67040.67993
3382	67037.47386
3383	67034.41448
3384	67031.1147
3385	67027.73563
3386	67024.53684
3387	67021.08489
3388	67017.97356
3389	67014.67453
3390	67011.38107
3391	67008.15863
3392	67004.97438
3393	67001.64863
3394	66998.44444
3395	66995.4067
3396	66992.40118
3397	66989.13558
3398	66986.17526
3399	66982.90977
3400	66979.57791
3401	66976.65247
3402	66973.26014
3403	66970.39932
3404	66967.50727
3405	66964.42012
3406	66961.59105
3407	66958.32212
3408	66955.1819
3409	66951.88932
3410	66948.46782
3411	66945.65955
3412	66942.25913
3413	66939.43348
3414	66936.36785
3415	66933.04111
3416	66929.84438
3417	66926.39524
3418	66923.0075
3419	66919.78142
3420	66916.53869
3421	66913.45311
3422	66910.0241
3423	66906.62515
3424	66903.66551
3425	66900.53478
3426	66897.67411
3427	66894.42419
3428	66890.96778
3429	66887.8406
3430	66884.78489
3431	66881.38755
3432	66877.93351
3433	66874.89999
3434	66871.86798
3435	66868.67102
3436	66865.57694
3437	66862.42628
3438	66859.21821
3439	66855.94609
3440	66852.79976
3441	66849.60421
3442	66846.29146
3443	66843.45694
3444	66840.51092
3445	66837.53064
3446	66834.45029
3447	66831.45819
3448	66827.96335
3449	66824.70606
3450	66821.80647
3451	66818.59586
3452	66815.57333
3453	66812.46574
3454	66809.28454
3455	66806.16546
3456	66802.95409
3457	66799.59973
3458	66796.54897
3459	66793.37058
3460	66790.49325
3461	66787.57589
3462	66784.3623
3463	66781.48737
3464	66778.48272
3465	66775.61828
3466	66772.25034
3467	66769.1872
3468	66766.09337
3469	66763.30672
3470	66759.76597
3471	66756.34412
3472	66753.07674
3473	66750.27692
3474	66746.82976
3475	66743.46869
3476	66740.31806
3477	66737.37729
3478	66734.1974
3479	66731.43734
3480	66728.48087
3481	66725.13142
3482	66721.84654
3483	66718.83016
3484	66715.65946
3485	66712.71537
3486	66709.6694
3487	66706.4883
3488	66703.49994
3489	66700.06005
3490	66696.87251
3491	66693.55417
3492	66690.16654
3493	66686.81795
3494	66683.83353
3495	66680.87801
3496	66677.64575
3497	66674.53382
3498	66671.1098
3499	66668.20069
3500	66665.31881
3501	66661.90811
3502	66658.53742
3503	66655.45574
3504	66652.39013
3505	66649.07423
3506	66645.8197
3507	66642.60796
3508	66639.35268
3509	66636.12581
3510	66632.77679
3511	66629.92996
3512	66626.77756
3513	66623.73811
3514	66620.79619
3515	66617.4811
3516	66614.09209
3517	66610.82667
3518	66607.58442
3519	66604.41128
3520	66601.02182
3521	66597.87924
3522	66594.77717
3523	66591.69808
3524	66588.33692
3525	66585.13372
3526	66582.01548
3527	66578.82054
3528	66575.40899
3529	66572.32888
3530	66569.20938
3531	66565.91144
3532	66562.6312
3533	66559.33965
3534	66556.31581
3535	66553.4104
3536	66550.51691
3537	66547.38144
3538	66544.12998
3539	66540.85081
3540	66537.74187
3541	66534.43364
3542	66531.11716
3543	66527.68915
3544	66524.2332
3545	66521.16307
3546	66518.14125
3547	66515.1126
3548	66511.48943
3549	66508.2798
3550	66504.85228
3551	66501.53594
3552	66498.52183
3553	66495.37006
3554	66492.50438
3555	66489.31029
3556	66486.16396
3557	66482.84229
3558	66479.74243
3559	66476.40345
3560	66473.15436
3561	66469.76583
3562	66466.25059
3563	66463.16202
3564	66459.82755
3565	66456.74214
3566	66453.56788
3567	66450.54737
3568	66447.37843
3569	66444.04048
3570	66440.52237
3571	66437.40605
3572	66434.1357
3573	66431.04296
3574	66427.9768
3575	66424.53826
3576	66421.42575
3577	66418.41745
3578	66415.51872
3579	66412.43424
3580	66409.15541
3581	66405.93438
3582	66402.82402
3583	66399.77588
3584	66396.52539
3585	66393.40944
3586	66390.02052
3587	66387.05394
3588	66383.72738
3589	66380.61766
3590	66377.27129
3591	66374.1513
3592	66371.42414
3593	66368.30961
3594	66364.9771
3595	66361.94326
3596	66358.66093
3597	66355.49477
3598	66352.46748
3599	66349.30365
3600	66345.98301
3601	66342.73469
3602	66339.34615
3603	66336.22513
3604	66333.37498
3605	66330.43496
3606	66327.17616
3607	66323.83641
3608	66320.9444
3609	66317.85941
3610	66314.88144
3611	66312.06995
3612	66308.93527
3613	66305.73939
3614	66302.53041
3615	66299.47744
3616	66296.26926
3617	66293.52598
3618	66290.34194
3619	66287.04051
3620	66283.73317
3621	66280.4472
3622	66277.23875
3623	66274.23851
3624	66271.26981
3625	66268.16432
3626	66264.89147
3627	66261.57691
3628	66258.42399
3629	66255.43678
3630	66252.11875
3631	66248.80202
3632	66245.7506
3633	66242.51553
3634	66239.41605
3635	66236.37428
3636	66233.11453
3637	66229.79208
3638	66226.72744
3639	66223.64299
3640	66220.14237
3641	66216.86439
3642	66213.54922
3643	66210.54872
3644	66207.50355
3645	66204.63698
3646	66201.23862
3647	66198.31953
3648	66195.01863
3649	66191.63913
3650	66188.45213
3651	66185.26688
3652	66182.40068
3653	66179.64952
3654	66176.35297
3655	66173.23344
3656	66170.06851
3657	66167.19228
3658	66163.91144
3659	66161.05427
3660	66158.11098
3661	66155.21573
3662	66152.13883
3663	66149.21001
3664	66145.9036
3665	66142.8519
3666	66139.62325
3667	66136.30288
3668	66133.10355
3669	66129.97693
3670	66126.75573
3671	66123.51912
3672	66120.5847
3673	66117.56451
3674	66114.19572
3675	66111.06924
3676	66108.35314
3677	66105.64963
3678	66102.47234
3679	66099.46919
3680	66096.00383
3681	66092.64459
3682	66089.56158
3683	66086.66868
3684	66083.60976
3685	66080.28752
3686	66077.12878
3687	66074.33006
3688	66071.38127
3689	66068.41575
3690	66065.38766
3691	66062.10662
3692	66058.84794
3693	66055.81829
3694	66052.40915
3695	66049.73171
3696	66046.99226
3697	66043.8383
3698	66040.66995
3699	66037.56262
3700	66034.20745
3701	66031.58334
3702	66028.36187
3703	66025.32285
3704	66022.11921
3705	66018.96737
3706	66015.82674
3707	66012.58285
3708	66009.46941
3709	66006.57152
3710	66003.41558
3711	66000.03943
3712	65996.97222
3713	65993.8643
3714	65990.67721
3715	65987.51977
3716	65984.55206
3717	65981.23612
3718	65977.91766
3719	65974.83141
3720	65971.66216
3721	65968.61948
3722	65965.75721
3723	65962.70759
3724	65959.4543
3725	65956.47289
3726	65953.40953
3727	65950.51564
3728	65947.47091
3729	65944.26877
3730	65941.01701
3731	65938.09713
3732	65934.57951
3733	65931.58477
3734	65928.36226
3735	65925.20523
3736	65922.33144
3737	65919.23205
3738	65916.0895
3739	65913.13526
3740	65909.8977
3741	65906.61037
3742	65903.63492
3743	65900.62368
3744	65897.70979
3745	65894.4196
3746	65891.46978
3747	65888.46062
3748	65885.56847
3749	65882.41329
3750	65879.04256
3751	65875.95293
3752	65873.23059
3753	65870.38117
3754	65867.67789
3755	65864.51708
3756	65861.44555
3757	65858.29702
3758	65855.42571
3759	65852.58211
3760	65849.37805
3761	65846.31484
3762	65843.12628
3763	65840.04737
3764	65837.09359
3765	65833.95514
3766	65830.75055
3767	65827.85179
3768	65824.6202
3769	65821.74734
3770	65818.45548
3771	65815.31551
3772	65812.06782
3773	65809.26112
3774	65806.18474
3775	65803.10943
3776	65800.02463
3777	65797.10238
3778	65794.4032
3779	65791.5626
3780	65788.49804
3781	65785.60317
3782	65782.36467
3783	65779.08867
3784	65776.39447
3785	65773.19441
3786	65770.66309
3787	65767.41057
3788	65764.55614
3789	65761.33591
3790	65758.0872
3791	65755.26043
3792	65752.09571
3793	65748.9524
3794	65745.65055
3795	65742.45778
3796	65739.5814
3797	65736.46081
3798	65733.6281
3799	65730.21615
3800	65727.29054
3801	65724.38983
3802	65721.55349
3803	65718.42126
3804	65715.65934
3805	65712.46358
3806	65709.80352
3807	65707.07007
3808	65703.94345
3809	65700.92323
3810	65697.93615
3811	65694.52284
3812	65691.27817
3813	65688.15106
3814	65685.16395
3815	65682.11792
3816	65679.35544
3817	65676.05145
3818	65672.87806
3819	65669.76095
3820	65666.92368
3821	65663.9254
3822	65660.89514
3823	65657.74183
3824	65654.84179
3825	65651.73701
3826	65648.52976
3827	65645.34522
3828	65642.34821
3829	65639.14486
3830	65635.97728
3831	65632.7471
3832	65629.49535
3833	65626.43791
3834	65623.60896
3835	65620.84274
3836	65617.59373
3837	65614.86374
3838	65611.79311
3839	65608.63572
3840	65605.50745
3841	65602.20566
3842	65599.21792
3843	65596.19432
3844	65593.1729
3845	65590.05408
3846	65586.99166
3847	65583.97548
3848	65581.29554
3849	65578.54355
3850	65575.64928
3851	65572.23691
3852	65569.26788
3853	65566.32661
3854	65562.94878
3855	65559.72783
3856	65556.62712
3857	65553.21207
3858	65549.87294
3859	65547.02927
3860	65543.76649
3861	65540.71931
3862	65537.31709
3863	65533.97294
3864	65530.80375
3865	65527.77153
3866	65524.74222
3867	65521.60811
3868	65518.85781
3869	65516.07218
3870	65513.06737
3871	65510.12848
3872	65507.16435
3873	65504.03472
3874	65501.08332
3875	65498.31786
3876	65495.17442
3877	65492.2845
3878	65488.9148
3879	65485.9619
3880	65482.77776
3881	65479.47776
3882	65476.35288
3883	65473.3941
3884	65470.16509
3885	65467.1822
3886	65464.00348
3887	65460.91022
3888	65457.74515
3889	65454.64252
3890	65451.71424
3891	65448.65218
3892	65445.53944
3893	65442.36661
3894	65439.16888
3895	65436.35236
3896	65433.46673
3897	65430.37726
3898	65427.71721
3899	65424.73125
3900	65421.42731
3901	65418.17927
3902	65415.18801
3903	65412.14012
3904	65409.02221
3905	65406.16455
3906	65403.35686
3907	65400.1889
3908	65397.1576
3909	65394.22112
3910	65391.15711
3911	65388.25293
3912	65385.11468
3913	65382.24315
3914	65379.3302
3915	65376.36312
3916	65373.42362
3917	65370.48263
3918	65367.3177
3919	65364.22763
3920	65361.00938
3921	65357.61106
3922	65354.58646
3923	65351.64093
3924	65348.44264
3925	65345.49058
3926	65342.7641
3927	65339.95584
3928	65336.87323
3929	65333.70612
3930	65330.96928
3931	65327.54659
3932	65324.67194
3933	65321.49674
3934	65318.47718
3935	65315.64587
3936	65312.59996
3937	65309.33248
3938	65306.56414
3939	65303.62856
3940	65300.47545
3941	65297.47833
3942	65294.16977
3943	65291.12342
3944	65287.88077
3945	65284.62976
3946	65281.29356
3947	65278.10777
3948	65274.90031
3949	65271.97726
3950	65268.65886
3951	65265.69115
3952	65262.78759
3953	65259.82245
3954	65257.20109
3955	65254.58141
3956	65251.42011
3957	65248.48589
3958	65245.4621
3959	65242.30892
3960	65239.35751
3961	65236.27949
3962	65233.03854
3963	65230.14625
3964	65227.25029
3965	65224.39375
3966	65221.29603
3967	65218.21955
3968	65215.41628
3969	65212.35805
3970	65209.50853
3971	65206.60478
3972	65203.74064
3973	65200.83862
3974	65197.87106
3975	65195.04309
3976	65191.81753
3977	65188.69528
3978	65185.66514
3979	65182.41195
3980	65179.45637
3981	65176.30941
3982	65173.33202
3983	65170.2295
3984	65167.32028
3985	65164.30658
3986	65161.38941
3987	65158.73247
3988	65155.67995
3989	65152.52765
3990	65149.26126
3991	65146.18819
3992	65143.17575
3993	65140.11455
3994	65137.25066
3995	65134.69744
3996	65131.82064
3997	65128.58823
3998	65125.62146
3999	65122.6259
4000	65119.73101
4001	65116.88558
4002	65113.94477
4003	65110.96168
4004	65107.89883
4005	65104.64
4006	65101.84075
4007	65098.81788
4008	65095.9661
4009	65092.97533
4010	65090.14053
4011	65086.99894
4012	65084.0076
4013	65081.16941
4014	65078.10183
4015	65075.24926
4016	65072.08926
4017	65069.02049
4018	65065.92691
4019	65062.87706
4020	65059.66778
4021	65056.28644
4022	65052.95718
4023	65050.0013
4024	65047.03665
4025	65044.01276
4026	65040.89995
4027	65037.89154
4028	65034.90082
4029	65031.94539
4030	65029.02436
4031	65025.83988
4032	65022.5914
4033	65019.4778
4034	65016.28061
4035	65013.19756
4036	65010.18437
4037	65007.1135
4038	65004.26485
4039	65001.33133
4040	64998.39085
4041	64995.55753
4042	64992.58167
4043	64989.81776
4044	64987.06482
4045	64984.06847
4046	64981.13112
4047	64978.0065
4048	64975.09033
4049	64972.27482
4050	64969.35514
4051	64966.38841
4052	64963.36771
4053	64960.26319
4054	64957.32146
4055	64954.47796
4056	64951.48917
4057	64948.48964
4058	64945.39806
4059	64942.59112
4060	64939.57107
4061	64936.51945
4062	64933.52749
4063	64930.3964
4064	64927.49254
4065	64924.58518
4066	64921.75707
4067	64918.52374
4068	64915.50185
4069	64912.39222
4070	64909.32694
4071	64906.47923
4072	64903.42998
4073	64900.74696
4074	64897.82031
4075	64894.58498
4076	64891.57954
4077	64888.66237
4078	64885.9529
4079	64883.08028
4080	64879.94372
4081	64876.75603
4082	64873.41531
4083	64870.37224
4084	64867.4574
4085	64864.43281
4086	64861.33073
4087	64858.40361
4088	64855.72722
4089	64852.95745
4090	64849.78408
4091	64846.70202
4092	64843.51769
4093	64840.63189
4094	64837.62717
4095	64834.92284
4096	64831.80309
4097	64828.66254
4098	64825.54706
4099	64822.54781
4100	64819.53791
4101	64816.48274
4102	64813.69747
4103	64810.46686
4104	64807.59129
4105	64804.64517
4106	64801.79852
4107	64798.77641
4108	64795.63979
4109	64792.42381
4110	64789.46907
4111	64786.51401
4112	64783.56157
4113	64780.83677
4114	64777.57189
4115	64774.86667
4116	64772.00079
4117	64768.92143
4118	64765.91229
4119	64762.74736
4120	64759.63688
4121	64756.96908
4122	64753.7623
4123	64750.95954
4124	64747.73684
4125	64744.92849
4126	64741.90488
4127	64738.87824
4128	64735.62641
4129	64732.829
4130	64729.89815
4131	64726.602
4132	64723.69488
4133	64720.62271
4134	64717.37304
4135	64714.40574
4136	64711.48757
4137	64708.39586
4138	64705.38046
4139	64702.37222
4140	64699.71289
4141	64696.82544
4142	64694.03635
4143	64691.10508
4144	64688.17319
4145	64685.15183
4146	64682.27644
4147	64679.41811
4148	64676.38197
4149	64673.29139
4150	64670.4404
4151	64667.61266
4152	64664.71875
4153	64661.92761
4154	64658.87561
4155	64656.03132
4156	64652.72524
4157	64649.7556
4158	64646.8107
4159	64643.58561
4160	64640.69103
4161	64637.51181
4162	64634.48123
4163	64631.57371
4164	64628.83654
4165	64625.9891
4166	64623.23554
4167	64620.31785
4168	64617.21099
4169	64614.26609
4170	64611.19198
4171	64608.16367
4172	64605.33743
4173	64602.7645
4174	64599.73624
4175	64596.73571
4176	64593.4653
4177	64590.48925
4178	64587.76703
4179	64585.09914
4180	64582.39927
4181	64579.36356
4182	64576.51113
4183	64573.31549
4184	64570.15672
4185	64567.03635
4186	64564.11498
4187	64561.00028
4188	64558.25132
4189	64555.34074
4190	64552.45747
4191	64549.42683
4192	64546.17995
4193	64543.1211
4194	64540.08247
4195	64536.86029
4196	64533.85845
4197	64530.80543
4198	64527.44738
4199	64524.50486
4200	64521.77274
4201	64518.72171
4202	64515.80438
4203	64512.84035
4204	64509.91796
4205	64506.92298
4206	64504.04364
4207	64501.30615
4208	64498.50555
4209	64495.80309
4210	64492.67559
4211	64489.68957
4212	64487.14622
4213	64484.03968
4214	64480.93534
4215	64478.28096
4216	64475.35034
4217	64472.35509
4218	64469.46257
4219	64466.5762
4220	64463.55285
4221	64460.84424
4222	64457.78216
4223	64454.55298
4224	64451.49621
4225	64448.6447
4226	64445.43299
4227	64442.44175
4228	64439.40414
4229	64436.39152
4230	64433.69819
4231	64430.64741
4232	64427.792
4233	64424.95212
4234	64421.97421
4235	64419.07158
4236	64416.47835
4237	64413.38314
4238	64410.14711
4239	64406.82428
4240	64403.70954
4241	64400.68878
4242	64397.9498
4243	64394.97175
4244	64391.79159
4245	64388.91418
4246	64385.82305
4247	64382.9061
4248	64380.07914
4249	64377.19978
4250	64374.34493
4251	64371.66932
4252	64368.59093
4253	64365.4959
4254	64362.6209
4255	64359.49673
4256	64356.40255
4257	64353.59288
4258	64350.56086
4259	64347.36604
4260	64344.4645
4261	64341.24512
4262	64338.14343
4263	64334.90377
4264	64331.74558
4265	64328.65481
4266	64325.15841
4267	64322.42047
4268	64319.15543
4269	64316.42044
4270	64313.49181
4271	64310.51229
4272	64307.6445
4273	64304.18006
4274	64301.63428
4275	64298.68742
4276	64295.73544
4277	64292.64861
4278	64289.6434
4279	64286.91934
4280	64283.464
4281	64280.39124
4282	64277.29018
4283	64274.48951
4284	64271.62038
4285	64268.59098
4286	64265.55856
4287	64262.79059
4288	64259.75725
4289	64256.91837
4290	64253.76087
4291	64250.82404
4292	64248.17265
4293	64245.21884
4294	64242.17503
4295	64239.16302
4296	64236.31089
4297	64233.46721
4298	64230.55634
4299	64228.00041
4300	64224.91263
4301	64222.1057
4302	64219.18007
4303	64216.45949
4304	64213.60227
4305	64210.93377
4306	64207.9988
4307	64205.32826
4308	64202.22669
4309	64199.48525
4310	64196.70914
4311	64193.8112
4312	64190.80209
4313	64187.73169
4314	64185.05312
4315	64182.31421
4316	64179.53773
4317	64176.83383
4318	64173.97099
4319	64171.35397
4320	64168.33816
4321	64165.26346
4322	64162.28203
4323	64159.38711
4324	64156.7041
4325	64154.02228
4326	64150.8513
4327	64147.73459
4328	64144.62195
4329	64141.70865
4330	64138.949
4331	64135.84391
4332	64132.59877
4333	64129.65838
4334	64126.63259
4335	64123.55674
4336	64120.6475
4337	64117.88848
4338	64114.9854
4339	64112.06332
4340	64109.30493
4341	64106.33728
4342	64103.27744
4343	64100.19734
4344	64097.09679
4345	64094.11334
4346	64091.27019
4347	64088.53299
4348	64085.48606
4349	64082.33731
4350	64079.66664
4351	64076.76641
4352	64073.96725
4353	64071.00822
4354	64068.18343
4355	64065.39053
4356	64062.61866
4357	64059.78605
4358	64056.86244
4359	64053.55095
4360	64050.46192
4361	64047.83929
4362	64044.95064
4363	64042.04579
4364	64039.09925
4365	64036.30634
4366	64033.46009
4367	64030.88189
4368	64027.82798
4369	64025.22199
4370	64022.13632
4371	64019.28581
4372	64016.43284
4373	64013.44924
4374	64010.60138
4375	64007.84941
4376	64004.94165
4377	64002.3022
4378	63999.84446
4379	63996.78476
4380	63994.33432
4381	63991.6561
4382	63988.79747
4383	63986.04587
4384	63983.078
4385	63979.8491
4386	63976.84823
4387	63973.96736
4388	63970.99541
4389	63967.92001
4390	63964.86679
4391	63962.2777
4392	63959.42601
4393	63956.65403
4394	63953.88385
4395	63951.31385
4396	63948.37803
4397	63945.33303
4398	63942.91133
4399	63939.77776
4400	63937.08857
4401	63934.1235
4402	63930.92647
4403	63928.08953
4404	63925.13286
4405	63922.56117
4406	63919.79305
4407	63917.1187
4408	63914.16421
4409	63911.35842
4410	63908.14674
4411	63905.20662
4412	63902.23315
4413	63899.38612
4414	63896.50261
4415	63893.45039
4416	63890.40333
4417	63887.57375
4418	63884.63288
4419	63881.65726
4420	63878.95576
4421	63876.09561
4422	63872.92617
4423	63870.45067
4424	63867.58176
4425	63864.55482
4426	63861.55068
4427	63858.56342
4428	63855.441
4429	63852.74127
4430	63849.55483
4431	63846.67212
4432	63843.63651
4433	63840.68858
4434	63837.74953
4435	63834.85575
4436	63832.32862
4437	63829.13978
4438	63826.39588
4439	63823.37895
4440	63820.90264
4441	63818.21501
4442	63815.36031
4443	63812.70042
4444	63809.87328
4445	63807.15878
4446	63804.54631
4447	63801.52502
4448	63798.74587
4449	63795.7296
4450	63792.69851
4451	63790.1953
4452	63787.26772
4453	63784.76
4454	63781.81192
4455	63778.69647
4456	63775.76718
4457	63773.13087
4458	63770.27026
4459	63767.40417
4460	63764.56216
4461	63761.593
4462	63758.82894
4463	63755.7529
4464	63752.72887
4465	63749.79355
4466	63746.94591
4467	63743.8794
4468	63740.85569
4469	63737.96426
4470	63735.22665
4471	63732.28832
4472	63729.61566
4473	63727.04237
4474	63724.20636
4475	63721.56214
4476	63718.70044
4477	63715.94651
4478	63713.32598
4479	63710.39263
4480	63707.67501
4481	63704.80386
4482	63702.24521
4483	63699.57724
4484	63696.4467
4485	63693.79986
4486	63690.87034
4487	63688.36196
4488	63685.42185
4489	63682.31708
4490	63679.39151
4491	63676.08122
4492	63673.12873
4493	63670.29957
4494	63667.52854
4495	63664.63597
4496	63661.79742
4497	63658.81767
4498	63655.83351
4499	63652.89121
4500	63650.4645
4501	63647.52346
4502	63644.50158
4503	63641.50031
4504	63638.51247
4505	63635.47521
4506	63632.63333
4507	63629.75115
4508	63626.61256
4509	63623.93575
4510	63621.1574
4511	63618.41952
4512	63615.26289
4513	63612.29602
4514	63609.6727
4515	63606.695
4516	63603.85489
4517	63601.19669
4518	63598.38808
4519	63595.48892
4520	63592.60328
4521	63589.49112
4522	63586.51085
4523	63583.45856
4524	63580.43131
4525	63577.65036
4526	63574.79219
4527	63571.76381
4528	63568.93271
4529	63566.05004
4530	63563.32057
4531	63560.42641
4532	63557.89702
4533	63554.99248
4534	63552.21052
4535	63549.25842
4536	63546.42205
4537	63543.78917
4538	63540.85188
4539	63538.02269
4540	63534.99281
4541	63532.06869
4542	63529.14417
4543	63525.94672
4544	63522.86212
4545	63519.98471
4546	63517.28336
4547	63514.36531
4548	63511.48621
4549	63508.37636
4550	63505.88509
4551	63503.07356
4552	63500.11314
4553	63497.26527
4554	63494.08527
4555	63491.03081
4556	63487.95418
4557	63485.29719
4558	63482.2516
4559	63479.5346
4560	63476.68465
4561	63473.93441
4562	63471.1614
4563	63468.34101
4564	63465.70844
4565	63462.88755
4566	63459.85582
4567	63457.23388
4568	63454.47941
4569	63451.87085
4570	63449.01903
4571	63446.55008
4572	63443.78875
4573	63440.93306
4574	63437.90566
4575	63435.05008
4576	63432.07865
4577	63429.30817
4578	63426.23567
4579	63423.38937
4580	63420.27033
4581	63417.31283
4582	63414.69452
4583	63412.01138
4584	63409.29761
4585	63406.47328
4586	63403.69191
4587	63400.71119
4588	63397.67942
4589	63394.7349
4590	63391.65679
4591	63388.79049
4592	63386.06221
4593	63383.26169
4594	63380.27798
4595	63377.30668
4596	63374.56089
4597	63371.56308
4598	63368.52736
4599	63365.61544
4600	63362.69097
4601	63360.20966
4602	63357.09382
4603	63354.23773
4604	63351.6224
4605	63348.43433
4606	63345.72733
4607	63342.74755
4608	63339.99907
4609	63337.1979
4610	63334.26057
4611	63331.23554
4612	63328.22445
4613	63325.38515
4614	63322.36392
4615	63319.53314
4616	63316.64255
4617	63313.79255
4618	63310.74654
4619	63307.77695
4620	63305.14649
4621	63302.14459
4622	63299.33618
4623	63296.561
4624	63293.92068
4625	63291.09651
4626	63288.07195
4627	63285.69652
4628	63282.75254
4629	63279.68134
4630	63276.54937
4631	63273.58071
4632	63270.5883
4633	63267.77782
4634	63264.96053
4635	63262.54081
4636	63259.59452
4637	63256.95557
4638	63254.11262
4639	63251.29833
4640	63248.7481
4641	63245.62468
4642	63242.96271
4643	63239.72851
4644	63236.88907
4645	63234.10631
4646	63231.49344
4647	63228.8668
4648	63226.01998
4649	63223.66264
4650	63220.81495
4651	63217.78459
4652	63214.80165
4653	63211.78912
4654	63208.85355
4655	63205.9228
4656	63203.13784
4657	63200.31795
4658	63197.38607
4659	63194.30622
4660	63191.47868
4661	63188.43191
4662	63185.71818
4663	63182.93031
4664	63180.18034
4665	63177.20587
4666	63174.35165
4667	63171.91591
4668	63169.16975
4669	63166.35609
4670	63163.37094
4671	63160.86275
4672	63158.30571
4673	63155.57839
4674	63152.77297
4675	63149.71211
4676	63146.51751
4677	63143.82196
4678	63140.84482
4679	63137.98876
4680	63135.17422
4681	63132.55827
4682	63129.72759
4683	63127.24218
4684	63124.23725
4685	63121.57581
4686	63118.55765
4687	63115.70959
4688	63112.78192
4689	63109.82024
4690	63106.9912
4691	63104.00263
4692	63101.2854
4693	63098.13084
4694	63095.37357
4695	63092.25254
4696	63089.69801
4697	63087.06571
4698	63084.38254
4699	63081.48576
4700	63078.3748
4701	63075.43709
4702	63072.61361
4703	63069.74098
4704	63067.16426
4705	63064.4476
4706	63061.46121
4707	63058.8657
4708	63056.02677
4709	63053.27317
4710	63050.52026
4711	63047.55931
4712	63044.90551
4713	63042.19687
4714	63039.34424
4715	63036.64363
4716	63033.62995
4717	63030.57585
4718	63027.58518
4719	63024.80749
4720	63021.71896
4721	63019.00159
4722	63016.18095
4723	63013.20593
4724	63010.52063
4725	63008.02495
4726	63005.09831
4727	63002.10164
4728	62999.52065
4729	62996.82537
4730	62994.34349
4731	62991.52267
4732	62988.54428
4733	62985.80154
4734	62983.22415
4735	62980.69748
4736	62977.91093
4737	62974.90375
4738	62972.37952
4739	62969.48994
4740	62966.9451
4741	62964.12165
4742	62961.23364
4743	62958.98081
4744	62956.1383
4745	62953.37371
4746	62950.46145
4747	62948.09048
4748	62945.32712
4749	62942.87006
4750	62939.78513
4751	62936.80392
4752	62933.7843
4753	62930.81275
4754	62928.51411
4755	62925.59019
4756	62922.74374
4757	62919.95601
4758	62917.12834
4759	62914.31372
4760	62911.53041
4761	62908.59881
4762	62905.56732
4763	62902.66824
4764	62899.85165
4765	62896.95576
4766	62893.96685
4767	62891.00869
4768	62888.10421
4769	62885.43035
4770	62882.84812
4771	62880.18013
4772	62877.41309
4773	62874.51794
4774	62871.94271
4775	62869.12294
4776	62866.48868
4777	62863.64862
4778	62860.81975
4779	62857.94137
4780	62855.20221
